LotArea,Street,Alley,LotShape,LandContour,LandSlope,Neighborhood,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,TotalBsmtSF,HeatingQC,CentralAir,Electrical,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SalePrice,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRA,Condition1_RRN,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_RRA,Condition2_RRN,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_WD,PC1,PC2,KMeans,Agglomerative,MDS1,MDS2
10552,1,0.0,3,4,1,NAmes,1.0,5,5,1959,1959,3,7,0.0,3,3,8.0,3.0,1.0,3.0,1.0,1398,4,1,5.0,1700,0,1,1,1,4,1,4,6,8,1,4.0,5.0,2.0,2,447,3.0,3.0,3,0,38,0,0,0,0,0.0,0.0,0,4,2010,165500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2730278936592494,2.471162130765585,1,0,-0.15258625055179068,0.415593064324258
7313,1,0.0,4,4,1,NridgHt,1.0,9,5,2005,2005,3,7,246.0,5,3,10.0,3.0,1.0,6.0,1.0,1561,5,1,5.0,1561,1,0,2,0,2,1,5,6,8,1,4.0,5.0,3.0,2,556,3.0,3.0,3,203,47,0,0,0,0,0.0,0.0,0,8,2007,277500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.935791938503809,-1.1075111985031079,2,1,0.23656006669732432,0.025745586233556158
13418,1,0.0,4,4,1,NridgHt,2.0,8,5,2004,2005,5,7,132.0,4,3,10.0,3.0,3.0,1.0,1.0,1117,5,1,5.0,2452,0,0,3,1,4,1,4,9,8,1,4.0,3.0,3.0,3,691,3.0,3.0,3,113,32,0,0,0,0,0.0,0.0,0,9,2006,309000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-5.8581158816929,-2.9448330085890877,2,1,-0.18955554022150814,0.38133018034538974
10859,1,0.0,4,4,1,CollgCr,1.0,5,5,1994,1995,5,7,0.0,3,3,9.0,3.0,1.0,1.0,1.0,1097,5,1,5.0,1097,0,0,1,1,3,1,3,6,8,0,0.0,5.0,1.0,2,672,3.0,3.0,3,392,64,0,0,0,0,0.0,0.0,0,6,2009,145000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1.1973396005883337,-1.34553480320072,2,0,-0.054938619718017466,0.2775069331506825
8532,1,0.0,4,4,1,NAmes,1.0,5,6,1954,1990,3,7,650.0,3,3,8.0,3.0,1.0,3.0,1.0,1297,4,1,5.0,1297,0,1,1,0,3,1,3,5,8,1,3.0,5.0,3.0,2,498,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,10,2009,153000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.2289709529635414,2.31633832814753,1,0,0.09699000317348361,0.37541578037763224
16905,1,0.0,4,4,1,Timber,1.0,5,6,1959,1959,5,7,0.0,3,4,8.0,3.0,4.0,4.0,1.0,1350,4,1,5.0,1328,0,1,1,1,2,1,3,5,8,2,4.0,5.0,2.0,1,308,3.0,3.0,2,0,104,0,0,0,0,0.0,0.0,0,7,2007,170000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.061137012157225855,1.1379718683826938,1,0,-0.42563313934135794,-0.09211445463541265
9180,1,0.0,3,4,1,SawyerW,3.0,5,7,1983,1983,5,7,0.0,3,3,9.0,3.0,3.0,5.0,2.0,840,4,1,5.0,884,1,0,1,0,2,1,4,5,8,0,0.0,5.0,2.0,2,504,3.0,4.0,3,240,0,0,0,0,0,0.0,3.0,0,12,2007,144000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.30922513990639944,3.4054932042044825,1,0,-0.04042000896583471,-0.20256029446526794
9200,1,0.0,3,4,1,CollgCr,1.0,5,6,1975,1980,3,7,0.0,3,3,9.0,3.0,3.0,2.0,4.0,938,3,1,5.0,938,1,0,1,0,3,1,3,5,8,0,0.0,1.0,1.0,1,308,3.0,3.0,3,145,0,0,0,0,0,0.0,3.0,0,7,2008,130250,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9217781290287922,1.3973833229750874,3,3,0.38770369601318,0.15427605058089658
7945,1,0.0,4,4,1,NAmes,1.0,5,6,1959,1959,5,7,0.0,3,3,8.0,3.0,1.0,5.0,4.0,1150,5,1,4.0,1150,1,0,1,0,3,1,3,6,8,0,0.0,5.0,2.0,1,300,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,5,2006,141000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.3509105853509533,2.0498853999869198,3,0,-0.22475531945670094,-0.3863727487366548
7658,1,0.0,4,4,1,NridgHt,1.0,9,5,2005,2005,3,7,412.0,5,3,10.0,3.0,1.0,6.0,1.0,1752,5,1,5.0,1752,1,0,2,0,2,1,5,6,8,1,4.0,5.0,2.0,2,576,3.0,3.0,3,196,82,0,0,0,0,0.0,0.0,0,2,2010,319900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-5.033411581100295,-1.1424717755928688,2,1,-0.3802882944996545,-0.2057026232784172
11096,1,0.0,4,4,1,Somerst,1.0,8,5,2006,2006,5,7,0.0,4,3,9.0,3.0,3.0,6.0,1.0,1656,5,1,5.0,1656,0,0,2,0,3,1,4,7,8,0,0.0,5.0,2.0,3,826,3.0,3.0,3,0,146,0,0,0,0,0.0,0.0,0,7,2007,249700,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.09525904959083,-4.038938820379113,2,1,0.07361392027289282,-0.45154876785638154
7742,1,0.0,4,4,1,Sawyer,1.0,5,7,1966,1966,5,7,0.0,3,3,8.0,3.0,1.0,4.0,1.0,955,5,1,5.0,955,1,0,1,0,3,1,3,6,8,0,0.0,5.0,1.0,1,386,3.0,3.0,3,0,0,0,0,0,0,0.0,3.0,0,1,2007,127000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.090956441415497,2.838834213834594,3,0,-0.3726013174618738,0.02942690611659383
13869,1,0.0,2,4,1,Gilbert,2.0,6,6,1997,1997,5,7,0.0,3,3,9.0,3.0,3.0,6.0,1.0,794,4,1,5.0,1470,0,1,2,0,3,1,3,6,8,0,0.0,5.0,3.0,2,388,3.0,3.0,3,0,75,0,0,0,0,0.0,0.0,0,7,2007,177000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.050897107045707,-0.7291574197578482,2,0,0.3916848320162824,-0.26834404876830037
6240,1,0.0,4,4,1,BrkSide,1.5,6,6,1934,1950,5,7,0.0,3,3,8.0,3.0,1.0,1.0,1.0,816,3,1,5.0,1176,0,0,1,0,3,1,3,6,8,1,4.0,1.0,1.0,2,528,3.0,3.0,3,112,0,0,0,0,0,0.0,3.0,400,9,2006,114500,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.032421269358257,-1.2533469022264132,0,3,-0.2711697286393609,-0.058748581363031196
8472,0,0.0,2,3,2,IDOTRR,1.0,5,5,1963,1963,5,7,0.0,2,3,9.0,3.0,4.0,2.0,6.0,816,3,0,5.0,816,1,0,1,0,2,1,3,5,8,0,0.0,2.0,1.0,2,516,3.0,3.0,3,106,0,0,0,0,0,0.0,0.0,0,5,2010,110000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.9191674011619546,1.5819319389763373,3,3,0.04798811281039858,0.2824006367599685
50271,1,0.0,3,1,1,Veenker,1.0,9,5,1981,1987,5,1,0.0,4,3,10.0,3.0,4.0,6.0,1.0,1842,4,1,5.0,1842,2,0,0,1,0,1,4,5,8,1,4.0,5.0,3.0,3,894,3.0,3.0,3,857,72,0,0,0,0,0.0,0.0,0,11,2006,385000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3.8487326329199356,3.594586726684835,1,0,0.23205690071428206,0.3536515586706923
7134,1,0.0,4,3,2,NAmes,3.0,5,5,1955,1955,5,7,0.0,3,3,8.0,3.0,1.0,5.0,1.0,384,3,1,5.0,1360,0,0,1,0,3,1,3,6,7,1,3.0,1.0,1.0,2,572,3.0,3.0,3,0,50,0,0,0,0,0.0,3.0,0,2,2007,130000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.4935018901437864,1.88985311326066,3,0,-0.2979900942530083,-0.10077006513487982
10175,1,0.0,3,4,1,NAmes,1.0,6,5,1964,1964,5,7,272.0,3,3,8.0,3.0,1.0,4.0,1.0,1425,4,1,5.0,1425,0,0,2,0,3,1,3,7,8,1,4.0,5.0,2.0,2,576,3.0,3.0,3,0,0,0,407,0,0,0.0,0.0,0,7,2008,180500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.8555815577440503,3.356427539316109,1,0,0.057872719933718245,0.3314936684248963
11645,1,0.0,3,4,1,CollgCr,2.0,7,5,2004,2004,5,7,0.0,4,3,9.0,3.0,1.0,1.0,1.0,860,5,1,5.0,1720,0,0,2,1,3,1,4,7,8,0,0.0,5.0,2.0,2,565,3.0,3.0,3,0,70,0,0,0,0,0.0,0.0,0,8,2006,196500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.8589496837399597,-2.3886402176737946,2,1,0.2459343077066168,0.4004903509434427
7200,1,0.0,4,3,1,CollgCr,1.0,5,7,1972,1972,5,7,0.0,3,3,8.0,3.0,3.0,5.0,1.0,780,5,1,5.0,780,0,0,1,0,2,1,3,4,8,0,0.0,1.0,1.0,1,352,3.0,3.0,3,196,0,0,0,0,0,0.0,3.0,0,1,2008,124900,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0487923621071733,2.091246940013501,3,0,0.27436573813457804,-0.2587394108966175
7200,1,0.0,4,4,1,IDOTRR,2.25,5,7,1920,1996,5,7,0.0,3,3,8.0,2.0,1.0,1.0,1.0,530,3,0,5.0,1111,0,0,1,0,3,1,2,6,8,0,0.0,1.0,1.0,1,288,3.0,3.0,1,0,0,144,0,0,0,0.0,0.0,0,3,2007,101000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.285863817263544,-3.1664358353269204,0,2,-0.23698769145645862,-0.3915405181997696
6442,1,0.0,3,4,1,NridgHt,1.0,8,5,2006,2006,5,7,178.0,4,3,9.0,4.0,2.0,6.0,1.0,1370,5,1,5.0,1370,0,0,2,0,2,1,4,6,8,1,4.0,5.0,2.0,2,484,3.0,3.0,3,120,49,0,0,0,0,0.0,0.0,0,10,2007,202500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.775155419719873,-1.927734299236456,2,1,0.4107828549876354,-0.24887133040403706
10300,1,0.0,3,3,1,OldTown,2.0,7,6,1921,1950,5,7,0.0,3,3,8.0,3.0,1.0,1.0,1.0,576,4,1,5.0,1710,0,0,2,0,3,1,3,9,8,0,0.0,1.0,1.0,2,480,3.0,3.0,3,12,11,64,0,0,0,0.0,4.0,0,4,2010,140000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.2102504166922765,-3.636723460873332,0,2,-0.28925128398338706,0.4018247512009575
9375,1,0.0,4,4,1,CollgCr,2.0,7,5,1997,1998,5,7,573.0,3,3,9.0,3.0,1.0,6.0,1.0,1057,5,1,5.0,2034,1,0,2,1,3,1,4,8,8,0,0.0,5.0,2.0,2,645,3.0,3.0,3,576,36,0,0,0,0,0.0,4.0,0,2,2009,219500,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.138683005820415,-1.025991783225124,2,1,-0.22852204448175095,-0.09068688478931677
9591,1,0.0,4,4,1,NridgHt,2.0,8,5,2004,2005,5,7,344.0,4,3,10.0,3.0,3.0,1.0,1.0,1143,5,1,5.0,2473,0,0,2,1,4,1,4,9,8,1,4.0,3.0,2.0,3,852,3.0,3.0,3,192,151,0,0,0,0,0.0,0.0,0,10,2007,317000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-5.757509923539352,-2.4533366244941646,2,1,-0.23376648309644982,0.3429994241768432
19900,1,0.0,4,4,1,NAmes,1.0,7,5,1970,1989,5,7,287.0,3,3,9.0,3.0,4.0,6.0,1.0,1947,3,1,5.0,2207,1,0,2,0,3,1,3,7,7,1,4.0,5.0,2.0,2,576,3.0,3.0,3,301,0,0,0,0,0,0.0,0.0,0,7,2010,180000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2.227414171449491,4.351114377540476,1,0,0.027487873888573135,-0.3978104352000376
10665,1,0.0,3,4,1,CollgCr,1.0,7,5,2003,2003,5,7,167.0,4,3,9.0,3.0,3.0,6.0,1.0,1453,5,1,5.0,1479,1,0,2,0,3,1,4,7,8,0,0.0,5.0,2.0,2,558,3.0,3.0,3,144,29,0,0,0,0,0.0,0.0,0,6,2007,226000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.087927670649633,-1.349365461917191,2,1,0.2550224602347067,-0.06163011713133498
4608,1,0.0,4,4,1,OldTown,1.0,4,6,1945,1950,5,7,0.0,3,4,8.0,3.0,1.0,1.0,1.0,747,3,1,5.0,747,0,0,1,0,2,1,3,4,8,0,0.0,5.0,1.0,1,220,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,6,2010,80000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5.049893297302118,-0.15674342431664082,0,2,0.11979199446574752,0.10772018114368447
15593,1,0.0,4,4,1,ClearCr,1.5,7,4,1953,1953,5,7,0.0,4,3,8.0,3.0,1.0,4.0,1.0,1304,3,1,5.0,2287,0,0,2,0,3,1,3,7,8,1,3.0,5.0,3.0,2,667,3.0,3.0,3,0,21,114,0,0,0,0.0,0.0,0,7,2006,225000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.6639725747549283,0.006365394810023262,3,3,0.16116738255201976,0.03797096390656928
13651,1,0.0,3,4,1,NAmes,1.0,7,6,1973,1973,5,7,1115.0,3,4,9.0,3.0,4.0,5.0,1.0,2223,5,1,5.0,2223,1,0,2,0,3,1,3,8,8,2,4.0,5.0,3.0,2,516,3.0,3.0,3,300,0,0,0,0,0,0.0,0.0,0,2,2007,244000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-3.5980752065533417,3.836089727409422,1,0,0.39929612457365343,0.10760006849266644
7599,1,0.0,4,4,1,Mitchel,1.0,4,6,1982,2006,5,7,0.0,3,3,8.0,3.0,1.0,5.0,1.0,845,3,1,5.0,845,1,0,1,0,2,1,3,4,8,0,0.0,1.0,1.0,2,360,3.0,3.0,3,0,0,0,0,0,0,0.0,0.0,0,6,2007,129500,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.0742135532311528,2.671013901445879,3,0,0.4602272403602857,0.01676005218561969
